lat,lon,alt,dop,speed
66.000845,19.365265,349.304,2.35,0.075
66.000791,19.364996,356.629,2.09,0.214
66.000835,19.36503,349.982,2.55,0.05
66.000381,19.364068,357.395,2.79,0.012
66.000269,19.364082,345.624,4.78,0.251
66.000512,19.364071,346.677,3.66,0.464
66.000287,19.364156,354.475,2.51,0.378
66.00104,19.365861,354.402,3.75,0.51
66.000935,19.365777,360.058,3.21,0.063
66.000895,19.3656,343.67,2.76,0.409
66.000816,19.36581,363.122,2.53,0.454
66.002196,19.364197,470.643,2.44,0.307
66.000878,19.366248,357.321,2.69,0.016
66.000874,19.36681,348.582,1.89,0.975
66.000729,19.366577,361.693,3.11,0.721
66.000981,19.366369,363.689,2.99,0.804
66.000916,19.36625,349.887,7.53,0.022
66.000913,19.366142,337.43,5.88,0.597
66.001467,19.366414,298.687,4.44,0.827
66.000603,19.368259,357.87,12.06,0.081
66.000761,19.368703,400.348,8.71,0.06
66.000158,19.369229,365.56,7.5,1.181
66.000134,19.369737,356.222,2.66,0.019
65.99983,19.369751,338.448,4.53,0.067
66.00024,19.369936,424.44,8.62,1.499
65.999737,19.370899,355.32,3.01,0.011
65.999318,19.371327,359.945,4.75,0.013
65.999319,19.371343,357.765,3.05,0.015
65.999207,19.371241,380.309,18.33,0.041
65.999322,19.371421,338.489,2.01,0.005
65.999326,19.371515,338.641,1.78,0.233
65.999259,19.371558,350.771,3.24,0.101
65.999344,19.371476,350.848,9.48,0.426
65.999262,19.371295,356.361,4.83,0.815
65.999359,19.371671,356.399,3.31,1.086
65.999333,19.371793,350.328,2.58,0.094
65.999224,19.371812,345.16,2.17,0.562
65.999237,19.372246,318.943,14.55,0.006
65.999253,19.372014,333.492,6.11,0.625
65.999364,19.37205,352.757,5.1,1.312
65.999179,19.371906,358.064,8.47,0.166
65.999223,19.371876,345.786,7.37,0.014
65.999321,19.371846,341.587,9.26,0.059
65.999407,19.371758,341.799,9.55,0.312
65.999172,19.371847,363.459,3.91,0.035
65.999227,19.372006,345.307,3.68,0.193
65.999157,19.371825,357.333,4.1,0.058
65.999096,19.371891,363.326,2.73,0.303
65.999196,19.37187,356.397,4.2,0.027
65.999166,19.371772,363.104,3.74,2.326
65.999208,19.371854,361.281,6.25,3.585
65.9995,19.371881,338.314,8.7,0.066
65.998637,19.372101,361.323,9.1,0.265
65.99864,19.37197,347.033,9.2,1.456
65.998573,19.372107,353.696,3.7,0.031
65.998539,19.372425,345.643,7.56,0.034
65.998923,19.370547,430.631,18.26,0.028
65.998466,19.3718,346.304,4.51,0.046
65.998623,19.372333,357.531,9.01,0.571
65.998561,19.372087,362.763,4.34,0.531
65.998586,19.372182,353.721,5.36,0.147
65.99854,19.372018,350.813,2.11,0.026
65.998544,19.371973,350.076,3.44,0.035
65.998572,19.371948,351.641,2.64,0.072
65.998592,19.372034,348.836,1.68,0.029
65.998579,19.371997,348.332,2.54,0.035
65.998559,19.372172,358.204,3.19,0.283
65.998583,19.372096,351.437,1.78,0.022
65.998525,19.371929,352.827,3.33,0.401
65.998662,19.371776,363.218,3.73,0.526
65.998686,19.372425,338.325,5.28,0.01
65.998478,19.371969,342.186,3.0,0.245
65.998582,19.370667,297.095,3.08,0.03
65.998632,19.371089,340.167,2.16,0.042
65.998648,19.371068,350.497,5.14,0.017
65.998582,19.371312,337.577,5.02,0.332
65.998662,19.371069,350.709,2.72,0.118
65.998678,19.371125,346.914,2.43,0.157
65.998726,19.371254,350.309,11.65,0.353
65.998703,19.37136,348.253,4.82,0.037
65.998654,19.371096,349.377,5.26,0.103
65.9987,19.371176,362.512,6.04,0.044
65.998621,19.371054,347.698,8.75,0.043
65.99862,19.371009,355.245,4.47,0.046
65.998612,19.371223,368.226,7.41,0.123
65.998662,19.371001,354.317,1.68,0.01
65.998653,19.371128,350.364,7.33,0.061
65.998653,19.371014,361.175,2.97,0.098
65.998612,19.371101,348.98,4.57,0.169
65.998673,19.370975,369.302,5.2,0.025
65.998632,19.371059,346.864,8.86,0.062
65.998643,19.371012,351.26,2.63,0.002
65.998678,19.370965,349.807,2.21,0.232
65.998497,19.370438,351.263,1.97,0.178
65.998525,19.371011,343.595,3.65,0.167
65.998449,19.370901,336.633,10.04,0.094
65.998231,19.371448,373.561,15.39,1.083
65.995437,19.374134,341.436,8.12,0.071
65.995301,19.374525,345.876,3.4,0.352
65.995187,19.374357,332.64,7.08,0.441
65.995357,19.37455,356.453,1.85,0.069
65.995349,19.374519,349.141,3.39,0.114
65.995331,19.374437,359.474,5.39,0.205
65.995361,19.374487,358.906,5.66,0.025
65.995316,19.374431,316.856,5.44,0.071
65.995267,19.374625,363.06,5.59,0.541
65.994027,19.375303,339.267,7.25,0.088
65.994031,19.375017,353.709,1.8,0.072
65.993478,19.373578,368.249,4.95,0.306
65.993738,19.372418,323.719,7.81,2.646
65.99284,19.37229,510.561,4.31,0.012
65.992115,19.372674,560.339,7.68,0.142
65.991713,19.373598,670.119,9.5,0.217
65.994162,19.37405,342.672,14.99,0.036
65.994146,19.373993,336.996,4.73,0.052
65.994073,19.374149,341.623,5.6,1.194
65.994569,19.374115,354.569,6.5,0.015
65.994592,19.374035,354.876,3.57,0.028
65.994411,19.374411,280.253,6.28,0.027
65.994524,19.374112,348.822,1.87,0.016
65.994524,19.374095,346.588,1.63,0.464
65.994548,19.374026,347.477,6.46,0.025
65.994468,19.373544,299.893,4.66,0.053
65.994539,19.373962,365.121,3.61,0.009
65.994264,19.373829,336.563,2.49,0.664
65.994334,19.3738,342.985,2.11,0.003
65.994595,19.375006,390.702,2.55,0.146
65.995021,19.375082,347.748,2.2,0.061
65.995415,19.373567,356.319,18.59,0.715
65.995963,19.372839,360.191,3.21,0.033
65.996064,19.372909,385.786,8.58,0.035
65.99579,19.373397,337.769,12.94,0.045
65.995788,19.373471,355.999,5.09,0.054
65.995815,19.373421,331.384,5.36,0.063
65.995676,19.373159,326.588,5.83,0.041
65.99586,19.373159,364.471,5.9,0.058
65.996034,19.373159,403.263,7.9,0.083
65.995733,19.373294,348.827,2.77,0.013
65.995682,19.373208,348.828,2.19,0.095
65.995726,19.373303,344.532,3.71,0.029
65.995945,19.372883,344.531,5.23,1.046
65.998097,19.369826,375.895,2.18,0.086
65.998653,19.368352,341.135,2.14,0.68
65.998678,19.368386,360.751,6.53,0.133
65.998573,19.368486,350.16,6.32,0.113
65.99867,19.368473,337.129,6.0,0.127
65.9987,19.368551,355.571,2.88,0.039
65.998774,19.369315,368.388,2.44,0.289
65.998624,19.368474,367.529,3.52,0.035
65.998764,19.36916,366.436,1.65,0.036
65.99859,19.368645,364.679,3.37,0.212
65.998779,19.36856,350.175,2.33,0.215
65.998641,19.368702,352.04,10.84,0.796
65.998602,19.368477,356.134,2.77,1.812
65.998654,19.368441,351.689,2.15,0.618
65.998627,19.369255,353.751,1.88,0.026
65.998463,19.369087,353.751,4.76,0.493
65.998587,19.369168,365.302,2.46,0.22
65.99857,19.369194,345.324,3.03,0.051
65.998651,19.369663,345.748,2.29,0.127
65.998856,19.369555,365.822,3.76,0.046
65.998763,19.369768,333.824,8.81,0.034
65.998783,19.369684,341.669,3.26,0.43
65.998763,19.369698,362.279,2.71,0.056
65.998699,19.369469,387.71,2.73,0.291
65.998637,19.369441,354.306,1.6,0.025
65.998712,19.369204,346.91,3.76,0.024
65.998504,19.369074,366.288,8.97,0.003
65.998689,19.369581,348.22,3.16,0.044
65.998635,19.369443,364.909,5.61,0.032
65.998689,19.369472,354.267,4.02,0.032
65.998687,19.369477,345.309,5.42,0.034
65.998432,19.369749,377.8,1.94,1.972
65.998636,19.369566,345.126,4.6,0.039
65.99938,19.37077,344.619,2.13,0.004
65.999458,19.370879,367.154,3.49,0.166
65.999284,19.370687,352.735,7.53,0.155
65.99938,19.370733,337.092,2.56,0.219
65.999377,19.370718,337.638,2.92,0.639
65.999235,19.371682,365.489,2.4,0.764
65.999154,19.372212,359.821,2.09,0.185
65.999189,19.370696,360.457,3.61,0.036
65.999303,19.370635,362.913,1.76,0.017
65.99923,19.370594,367.422,3.26,0.029
65.999279,19.370562,349.223,2.48,0.022
65.999315,19.370548,356.159,3.35,0.089
65.999164,19.370497,318.88,15.01,0.175
65.999287,19.370623,362.987,5.56,0.07
65.999292,19.37051,352.663,4.24,0.01
65.99958,19.370162,422.14,3.59,0.011
65.999361,19.370572,410.192,3.28,0.065
65.999293,19.370536,353.235,2.37,0.015
65.999287,19.37049,350.393,4.22,0.052
65.999291,19.370488,370.775,5.79,0.033
65.999426,19.370525,394.019,5.12,0.041
65.999336,19.370438,357.633,7.85,0.802
65.999075,19.371092,348.554,3.57,0.073
65.998606,19.370271,352.084,5.78,0.142
65.998123,19.370256,353.663,2.2,0.441
65.998323,19.370261,356.914,2.06,0.725
65.998011,19.370904,354.119,1.67,0.01
65.998176,19.370978,354.853,5.73,0.05
65.998145,19.37087,352.398,10.55,0.109
65.998046,19.370876,351.492,9.19,0.09
65.998324,19.371568,360.601,4.24,2.505
65.998304,19.371861,351.01,2.88,0.129
65.998513,19.371289,330.455,2.49,1.094
65.998799,19.370621,326.948,3.99,0.037
65.998329,19.371417,351.998,1.49,0.013
65.998327,19.371569,361.132,2.94,0.013
65.99827,19.37167,356.601,3.53,0.12
65.998336,19.371446,324.697,3.57,1.259
65.998192,19.37182,329.888,3.03,0.157
65.998254,19.371791,329.889,1.65,0.148
65.99836,19.371916,369.247,2.17,0.274
65.99943,19.37303,475.537,4.11,0.286
65.998261,19.372009,346.678,3.58,0.058
65.998303,19.372107,342.233,3.56,1.321
65.998253,19.372355,368.301,3.8,0.031
65.997963,19.372312,351.359,3.54,0.1
65.99812,19.371839,310.976,3.86,0.049
65.998679,19.370255,390.607,4.28,0.05
65.99787,19.367884,349.167,2.75,0.011
65.997891,19.367848,351.266,2.36,0.01
65.997889,19.367847,356.126,2.71,0.154
65.997874,19.368112,357.6,2.13,0.268
65.997814,19.367685,336.745,5.09,0.017
65.996918,19.367941,357.76,2.34,0.037
65.995742,19.368122,346.443,4.67,0.358
65.995393,19.368965,397.1,9.5,0.444
65.995637,19.368945,387.958,2.77,0.163
65.995932,19.369396,352.702,3.1,2.01
65.996323,19.369533,365.94,3.37,0.896
65.99623,19.36941,354.327,4.1,0.066
65.996149,19.369376,357.249,3.0,0.309
65.995953,19.36994,363.194,2.61,0.477
65.996041,19.369834,354.777,1.48,0.019
65.996072,19.369694,344.362,2.53,0.27
65.99605,19.370049,349.397,2.38,0.043
65.996162,19.369291,351.694,2.68,0.08
65.996098,19.369308,355.552,3.22,0.064
65.995972,19.369289,398.834,3.38,0.025
65.996103,19.369198,342.706,2.72,0.328
65.996064,19.369364,346.271,1.98,0.049
65.996061,19.369294,348.054,8.21,0.33
65.996114,19.369133,358.717,9.95,0.344
65.996209,19.369013,367.873,3.79,0.344
65.995801,19.369708,344.253,4.57,0.072
65.99561,19.369402,392.049,5.73,0.099
65.995947,19.370073,315.456,6.31,1.622
65.995813,19.369451,348.844,5.07,0.012
65.995862,19.369708,341.261,4.73,0.396
65.995822,19.369614,341.504,5.34,0.681
65.995679,19.369612,344.125,5.61,0.533
65.995916,19.36966,355.016,3.15,0.209
65.995934,19.369705,359.895,4.4,0.101
65.99587,19.369488,325.937,4.56,0.751
65.995934,19.369646,350.695,2.05,0.018
65.996066,19.369781,356.128,3.86,0.496
65.996041,19.369899,324.757,3.28,0.075
65.995904,19.369591,354.63,2.58,0.031
65.995913,19.369603,354.081,6.83,0.067
65.996001,19.369584,357.694,2.63,0.123
65.996047,19.369501,363.306,3.2,0.063
65.996349,19.369873,341.702,3.87,0.08
65.995627,19.367937,44.0,3.03,0.137
65.996416,19.369771,353.414,2.96,0.51
65.995949,19.37057,354.803,5.18,0.353
65.996188,19.370625,363.826,5.3,0.953
65.996144,19.370522,352.828,2.17,0.014
65.996107,19.370373,351.143,2.16,0.263
65.996168,19.370376,355.461,1.75,0.03
65.996092,19.370395,356.687,2.26,0.552
65.996321,19.372982,353.626,6.72,0.069
65.996437,19.37207,368.663,2.66,0.741
65.996175,19.372519,391.03,4.61,0.026
65.996372,19.371941,355.267,3.14,0.214
65.996279,19.371843,362.544,5.01,0.042
65.996356,19.371763,350.393,2.02,0.134
65.99633,19.371808,354.024,1.67,0.011
65.996416,19.372095,323.894,4.52,1.177
65.996302,19.372045,334.355,4.93,0.736
65.996265,19.37197,308.758,3.98,0.5
65.996262,19.371759,354.117,3.24,0.026
65.996299,19.37193,362.544,3.51,0.069
65.996275,19.371555,317.885,3.23,0.018
65.996377,19.372465,356.241,3.04,0.14
65.995563,19.37538,347.871,4.37,0.009
66.000299,19.369862,352.192,12.41,0.817
66.001209,19.367374,358.97,2.28,0.025
66.00115,19.367322,358.535,3.37,0.48
66.001116,19.36752,352.146,2.86,0.501
66.000842,19.373602,373.113,3.03,0.228
66.00093,19.374185,331.82,2.8,0.048
66.001055,19.373573,352.09,6.5,0.058
66.00119,19.373401,352.24,4.42,0.016
66.001159,19.373553,359.03,12.96,0.093
66.001216,19.373317,357.027,3.92,0.167
66.001344,19.373592,377.96,7.28,0.031
66.001368,19.372699,362.663,2.12,0.017
66.00139,19.372949,381.875,2.28,0.014
66.001318,19.372437,353.733,2.51,0.253
66.001336,19.37228,357.636,4.51,0.169
66.001284,19.372765,349.783,2.29,0.01
66.00111,19.372604,319.076,9.14,0.471
66.001321,19.37249,349.407,6.39,0.943
66.001433,19.372945,363.876,5.35,0.244
66.001494,19.373005,378.383,5.57,0.956
66.0013,19.372797,334.848,13.84,0.17
66.001379,19.372761,351.382,9.99,0.148
66.001402,19.372802,361.742,4.08,0.155
66.001323,19.372707,356.651,5.24,0.478
66.001323,19.372654,355.721,3.61,0.185
66.001398,19.372689,343.229,3.37,0.246
66.001461,19.372717,373.3,3.38,1.052
66.001351,19.372523,378.073,3.31,0.35
66.001466,19.372601,357.725,1.84,0.02
66.00153,19.372416,348.016,4.43,0.057
66.001519,19.372366,375.125,5.74,1.858
66.001676,19.372683,364.426,3.75,0.308
66.001581,19.372122,339.061,3.05,0.167
66.001491,19.372541,362.369,2.75,0.125
66.00155,19.372286,351.675,2.99,0.952
66.001455,19.372518,357.665,3.88,0.084
66.001519,19.372312,360.535,6.13,0.065
66.001522,19.372194,362.504,2.41,0.228
66.001639,19.372231,401.327,6.98,0.597
66.001452,19.372104,351.349,9.78,0.035
66.001461,19.372477,345.204,4.59,0.46
66.001512,19.372222,365.438,1.89,0.025
66.001511,19.372157,365.071,1.9,0.053
66.00148,19.372257,354.65,1.92,0.005
66.001509,19.37223,357.423,2.64,0.009
66.001515,19.372206,361.469,6.35,0.252
66.001486,19.372269,364.99,5.61,0.015
66.001497,19.372045,340.791,4.95,0.073
66.001475,19.372706,371.811,4.56,0.012
66.001503,19.372484,372.735,2.27,0.022
66.00144,19.372824,372.408,4.23,0.037
65.99997,19.369339,353.842,5.33,0.132
65.999843,19.370309,360.417,8.05,0.149
66.000046,19.369348,355.368,2.82,0.024
66.000044,19.369157,353.424,4.72,0.128
66.000028,19.36882,366.881,3.77,0.041
66.000101,19.368429,355.886,2.56,0.156
65.999917,19.36892,354.925,3.17,0.717
65.99998,19.369355,364.173,2.58,0.718
66.000119,19.369544,365.461,6.1,0.034
65.999912,19.369095,359.971,3.85,0.036
66.000037,19.369349,344.814,3.43,0.563
65.999758,19.369518,385.116,3.23,0.856
65.999999,19.369382,358.066,1.54,0.002
66.000043,19.369298,357.036,1.92,0.028
66.0,19.369222,348.206,4.74,0.015
66.000086,19.370276,356.323,3.55,0.139
65.999855,19.369209,318.515,6.88,0.054
65.999984,19.3692,343.755,3.74,0.338
66.000056,19.369357,357.713,2.35,0.276
66.000002,19.369416,344.769,2.08,0.119
66.000137,19.368968,354.057,2.31,0.015
66.0031,19.374739,368.71,1.92,1.525
66.007819,19.385889,352.95,3.12,0.039
66.009608,19.38937,359.464,2.91,1.576
66.010749,19.391937,408.159,4.48,0.276
66.011373,19.392628,358.486,4.14,0.245
66.011291,19.392676,355.886,3.2,0.046
66.011471,19.39226,338.541,2.75,0.085
66.011319,19.393002,349.378,2.53,0.199
66.01141,19.39254,360.084,2.43,2.04
66.011231,19.392752,345.16,3.13,0.01
66.010826,19.392747,346.857,15.95,1.477
66.011178,19.392683,355.286,3.24,0.111
66.011231,19.392491,374.206,4.84,1.068
66.01108,19.392514,345.959,7.55,1.743
66.011101,19.393207,435.933,6.89,0.051
66.011248,19.392907,385.962,6.75,0.317
66.011143,19.392635,328.1,3.73,0.048
66.011208,19.392648,349.13,2.53,0.025
66.011231,19.392649,348.745,2.15,0.025
66.011204,19.392701,350.637,4.39,0.086
66.011185,19.392769,361.904,3.77,0.228
66.011184,19.392796,360.331,3.25,0.308
66.011313,19.392644,362.846,3.43,0.527
66.01127,19.392675,360.81,8.58,0.023
66.011215,19.39264,351.227,3.57,0.013
66.011174,19.392574,338.129,7.29,0.027
66.011176,19.392552,349.453,2.19,0.014
66.011442,19.392535,355.799,1.89,0.957
66.011233,19.392008,350.049,3.94,0.09
66.011247,19.392189,356.659,3.07,0.156
66.011163,19.392981,380.318,18.94,1.933
66.011168,19.39252,370.759,4.73,0.008
66.011498,19.391352,360.845,4.52,0.13
66.011216,19.392511,370.939,2.83,0.035
66.011177,19.392332,358.13,3.71,0.111
66.011191,19.392111,359.028,4.26,0.123
66.01124,19.392086,349.25,4.86,1.137
66.011262,19.392264,352.626,2.3,0.043
66.011223,19.392619,373.356,6.45,0.038
66.011072,19.3928,340.813,9.59,0.017
66.011206,19.392741,362.835,9.36,0.051
66.010924,19.392976,352.67,5.04,0.039
66.011449,19.392423,334.091,3.78,0.013
66.010973,19.39291,359.92,3.21,0.06
66.011243,19.392422,350.533,2.93,0.026
66.011206,19.392613,354.248,2.42,0.004
66.01128,19.39267,372.256,5.44,0.129
66.011027,19.392897,378.479,5.93,2.103
66.011279,19.392886,362.24,4.5,0.126
66.010829,19.393643,380.731,4.25,0.671
66.011125,19.393095,349.794,2.24,0.06
66.011237,19.393054,334.463,2.57,0.118
66.01114,19.392951,345.895,4.94,0.072
66.011099,19.393172,342.09,2.76,0.798
66.011014,19.392839,373.868,3.36,0.057
66.011404,19.392886,394.415,1.77,0.005
66.011215,19.392643,359.894,10.37,0.003
66.011205,19.392702,374.185,7.54,0.071
66.011212,19.39262,375.013,6.46,0.346
66.01121,19.392819,343.789,3.43,0.013
66.011208,19.392763,347.85,4.21,0.018
66.008655,19.388822,352.865,2.48,0.174
66.007814,19.385709,356.323,3.83,0.581
66.007805,19.385871,370.848,3.47,0.05
66.008128,19.386329,382.953,5.45,0.07
66.00769,19.388581,354.011,16.14,0.77
66.004594,19.391807,358.063,5.32,0.297
66.00481,19.389975,347.845,8.11,0.087
66.004947,19.390595,346.448,6.85,0.101
66.006965,19.389544,332.898,11.68,0.03
66.007865,19.388948,361.933,1.73,0.011
66.008858,19.392952,322.971,7.58,0.072
66.009808,19.386732,345.3,4.94,2.887
66.009676,19.385268,359.222,3.25,1.214
66.009679,19.385348,359.187,2.85,0.033
66.009675,19.386252,373.271,3.3,0.195
66.009547,19.385867,389.355,8.46,0.072
66.009519,19.385643,335.388,13.34,0.051
66.009411,19.386409,386.308,13.95,0.739
66.006758,19.389761,385.578,3.6,0.127
66.006652,19.388892,370.378,2.99,2.113
66.006778,19.388859,385.498,4.56,0.142
66.006669,19.38881,358.872,2.02,0.055
66.006762,19.388742,370.877,3.13,0.086
66.007061,19.386978,381.559,5.45,1.797
66.007729,19.38585,370.312,3.52,0.33
66.008079,19.385425,402.263,3.87,0.096
66.007993,19.383077,341.713,4.35,0.039
66.008102,19.382879,364.781,5.54,0.283
66.008172,19.38256,411.978,11.28,0.015
66.007701,19.386379,427.84,4.36,0.027
66.008098,19.386117,429.026,3.85,0.234
66.007717,19.385975,373.0,1.63,0.024
66.007707,19.38552,378.345,1.96,1.229
66.008137,19.382949,348.986,2.48,0.013
66.008372,19.382831,365.819,4.65,0.633
66.008174,19.381988,337.571,1.79,0.022
66.008357,19.381698,369.83,2.25,0.614
66.008196,19.383194,359.792,2.11,0.698
66.008221,19.383071,361.244,1.7,0.239
66.008329,19.383304,351.139,3.6,4.0
66.008331,19.38292,348.846,2.86,0.029
66.008274,19.382988,348.682,2.78,0.481
66.008207,19.382847,393.318,5.14,0.084
66.008137,19.382833,380.644,3.04,0.095
66.008336,19.382655,385.781,3.01,0.03
66.008223,19.383256,372.453,2.91,0.61
66.008448,19.382727,396.417,2.21,0.042
66.008178,19.382898,331.222,5.39,0.099
66.008324,19.381925,400.851,3.27,0.018
66.008075,19.382464,355.349,4.44,0.054
66.008148,19.382558,364.07,3.46,0.522
66.008324,19.383021,354.852,2.02,1.437
66.008093,19.382615,370.3,2.91,0.49
66.008353,19.382552,374.659,5.9,0.464
66.008167,19.382533,366.999,2.54,0.337
66.008152,19.382424,368.7,2.15,0.061
66.008529,19.383124,474.0,1.87,0.035
66.008101,19.382593,355.808,3.57,0.033
66.008149,19.38254,357.231,2.71,0.261
66.008138,19.382861,364.883,5.25,0.022
66.008412,19.382964,401.625,4.77,0.603
66.008064,19.38648,344.563,4.43,0.014
66.010912,19.392619,383.277,4.2,0.032
66.011528,19.395178,329.25,4.13,0.125
66.011566,19.395156,350.414,3.56,0.035
66.011452,19.395286,333.885,3.81,0.117
66.011419,19.395414,347.468,3.18,0.054
66.011494,19.395576,392.125,4.81,0.092
66.011741,19.395822,353.053,4.99,0.118
66.01173,19.395817,346.843,3.92,0.131
66.011721,19.395976,337.56,2.63,0.5
66.011359,19.395894,396.231,2.23,0.436
66.011533,19.396158,341.904,4.54,0.261
66.011639,19.395801,355.611,1.62,0.018
66.011551,19.395877,347.633,6.41,0.197
66.011628,19.395719,341.011,3.12,0.766
66.011647,19.395781,359.326,3.39,0.133
66.01152,19.395683,363.135,4.1,0.932
66.011687,19.395929,344.165,2.58,0.065
66.01158,19.39579,344.637,2.16,1.187
66.01152,19.39585,354.349,2.96,0.032
66.011616,19.393816,345.369,3.06,0.084
66.01162,19.395657,352.155,2.28,0.691
66.01152,19.396145,351.584,2.49,0.19
66.011485,19.395437,367.531,2.52,0.388
66.011379,19.395416,322.319,4.59,0.134
66.011403,19.395237,359.606,5.07,0.015
66.011457,19.395319,361.075,2.98,0.401
66.011395,19.395506,352.078,2.64,0.266
66.01149,19.395054,355.802,2.93,1.617
66.011508,19.396951,343.722,2.01,0.036
66.011494,19.396565,349.558,3.75,0.113
66.011676,19.396109,353.169,4.13,0.052
66.011607,19.396092,345.772,1.92,0.015
66.011544,19.396072,323.339,4.89,0.051
66.011654,19.396096,359.66,7.26,1.2
66.011554,19.396072,345.773,4.43,0.033
66.011614,19.396124,352.823,2.67,0.022
66.011509,19.396136,333.769,2.41,0.067
66.011776,19.396017,359.256,2.13,0.03
66.011595,19.396106,347.417,1.48,0.014
66.011631,19.396147,356.965,6.26,0.184
66.011614,19.39618,355.557,3.96,0.665
66.011539,19.396128,318.628,4.01,0.036
66.011613,19.396424,363.188,6.02,0.068
66.01157,19.396317,356.963,2.52,0.015
66.011514,19.395985,363.662,5.2,0.692
66.011615,19.39621,342.569,2.7,0.018
66.011537,19.39624,359.847,2.49,0.293
66.011609,19.396326,344.72,4.06,0.074
66.011704,19.396545,342.865,5.59,0.07
66.011649,19.396409,341.976,2.53,0.074
66.011587,19.396546,338.857,3.42,0.348
66.011702,19.39641,354.385,5.54,0.287
66.011666,19.396556,351.965,4.21,0.889
66.011654,19.396496,347.374,2.12,0.813
